;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
868;ProPAneuk2;15;N29583_3982;0.01173914;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
869;ProPSaltk1;11;N29583_3982;0.011965169;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
870;ProPSneug1;14;N29583_3982;0.019672131;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
871;ProPSneug2;13;N29583_3982;0.011834;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
872;ProPSneuk1;20;N29583_3982;0.007744192;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
873;ProPSneuk2;11;N29583_3982;0.025205553;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
874;ProPSneuk3;17;N29583_3982;0.011598464;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
875;ProCg3;11;N64880_1148;0.014742015;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;NA
876;ProPAneug3;18;N64880_1148;0.005948089;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;NA
877;ProCk2;14;N10248_1151;0.014142254;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;AKYH767_unclassified;NA
878;ProLAaltg2;3;N33094_8853;0.034578696;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
879;ProLAaltg3;2;N33094_8853;0.118483904;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
880;ProLAneug1;10;N33094_8853;0.019164431;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
881;ProLAneug2;4;N33094_8853;0.035238577;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
882;ProLAneug3;14;N33094_8853;0.012834225;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
883;ProLAneuk3;17;N33094_8853;0.008055617;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
884;ProLFaltg1;4;N33094_8853;0.052059276;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
885;ProLFaltg2;5;N33094_8853;0.041030534;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
886;ProLFaltk1;5;N33094_8853;0.038664361;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
887;ProLFaltk2;4;N33094_8853;0.042877351;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
888;ProLFneug2;9;N33094_8853;0.006728496;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
889;ProCk1;10;N2155_2044;0.018374007;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA
890;ProCk2;11;N2155_2044;0.017336146;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA
891;ProCk3;18;N2155_2044;0.011311709;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA
892;ProPSaltg3;14;N2155_2044;0.005362053;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA
893;ProLAneug2;14;N42907_112;0.009441915;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter;NA
894;ProPAneuk1;7;N67021_1477;0.029148629;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Diplorickettsiaceae Family;NA
895;ProCg3;8;N38436_1992;0.018018018;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
896;ProCk1;1;N38436_1992;0.051433031;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
897;ProCk2;6;N38436_1992;0.022490938;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
898;ProCk3;11;N38436_1992;0.018578171;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
899;ProLAaltg1;18;N38436_1992;0.003910672;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
900;ProLFaltg3;17;N38436_1992;0.00216003;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
901;ProPAaltg1;11;N38436_1992;0.008322562;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
902;ProPAaltg2;14;N38436_1992;0.009307391;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
903;ProPAneug3;19;N38436_1992;0.005707763;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
904;ProPSaltg1;20;N38436_1992;0.008476013;Bacteria;Planctomycetota;OM190;OM190_unclassified;OM190_unclassified;OM190_unclassified;NA
905;ProPSneug1;12;N47366_403;0.024021412;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Cavicella;NA
906;ProCg1;3;N32525_12449;0.053052844;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Sideroxydans;NA
907;ProLAneuk3;8;N50998_3098;0.019587288;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;NA
908;ProLFneug3;13;N50998_3098;0.002579279;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;NA
909;ProLFneuk2;17;N50998_3098;0.008807547;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;NA
910;ProPAneug3;3;N50998_3098;0.084595049;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;NA
911;ProPSneug3;20;N50998_3098;0.009525459;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;NA
912;ProLAaltg3;18;N69818_2881;0.010488058;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
913;ProLFaltk1;20;N69818_2881;0.010005624;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
914;ProLFaltk2;10;N69818_2881;0.018203743;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
915;ProLFaltk3;18;N69818_2881;0.008036818;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
916;ProLFneug2;17;N69818_2881;0.003091471;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
917;ProLFneuk1;19;N69818_2881;0.007410768;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
918;ProPAneuk1;8;N69818_2881;0.023232323;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
919;ProPSneug1;16;N69818_2881;0.015590498;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
920;ProPSneug2;7;N69818_2881;0.019237004;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
921;ProPSneug3;4;N69818_2881;0.039487357;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
922;ProPSneuk3;14;N69818_2881;0.012415258;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Class;Gammaproteobacteria Class;Gammaproteobacteria Class;NA
923;ProCg1;17;N63889_2476;0.010324615;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsiaceae Family;NA
924;ProLFneuk2;8;N56184_1838;0.014602937;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionales Order;Micavibrionales Order;NA
925;ProCg2;1;N65503_921;0.096491228;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Candidatus Xenolissoclinum;NA
926;ProLFaltg1;5;N4059_9819;0.048498845;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
927;ProLFneuk1;4;N4059_9819;0.061978221;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
928;ProLFneuk3;10;N4059_9819;0.017372973;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
929;ProPAaltg3;4;N4059_9819;0.05265411;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
930;ProPAneug1;6;N4059_9819;0.04220598;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
931;ProPAneug3;5;N4059_9819;0.044881038;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
932;ProPSaltg1;3;N4059_9819;0.05263604;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
933;ProPSaltg2;3;N4059_9819;0.046452668;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
934;ProPSaltk1;9;N4059_9819;0.013593936;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
935;ProPSaltk2;4;N4059_9819;0.044929666;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;NA
936;ProCk3;3;N9175_930;0.036781781;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA
937;ProPSaltk1;4;N9175_930;0.027501096;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA
938;ProCg2;14;N55505_6157;0.012189565;Bacteria;Proteobacteria;Gammaproteobacteria;sediment-surface35;sediment-surface35_unclassified;sediment-surface35_unclassified;NA
939;ProLAaltk3;8;N14072_5763;0.026880814;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
940;ProLAneuk2;11;N14072_5763;0.014637629;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
941;ProLFaltk1;10;N14072_5763;0.021199614;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
942;ProLFaltk3;14;N14072_5763;0.01285307;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
943;ProLFneug1;19;N14072_5763;0.002507712;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
944;ProLFneuk1;20;N14072_5763;0.006654567;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
945;ProPAaltk1;15;N14072_5763;0.015760695;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
946;ProPAaltk2;3;N14072_5763;0.062322946;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
947;ProPAneuk1;9;N14072_5763;0.022655123;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
948;ProPAneuk2;16;N14072_5763;0.01037561;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
949;ProPSaltk1;10;N14072_5763;0.012591618;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
950;ProPSaltk3;12;N14072_5763;0.012904402;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
951;ProPSneug2;17;N14072_5763;0.009132173;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
952;ProPSneug3;10;N14072_5763;0.017954047;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
953;ProPSneuk1;7;N14072_5763;0.025480889;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;NA
954;ProPAaltk3;19;N59397_5032;0.009867173;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Methyloversatilis;NA
955;ProLAneuk1;10;N50496_1830;0.027011974;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Rivicola;NA
956;ProPAneuk1;18;N50496_1830;0.010678211;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Rivicola;NA
957;ProPAneuk2;10;N50496_1830;0.027888446;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Rivicola;NA
958;ProPAneuk3;11;N50496_1830;0.024681133;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Rivicola;NA
959;ProPSaltk2;5;N50496_1830;0.042550213;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Rivicola;NA
960;ProCg1;19;N9618_4807;0.00917991;Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Caedibacter;NA
961;ProLFaltg2;20;N9618_4807;0.006997455;Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Caedibacter;NA
962;ProLAaltg2;17;N19628_4847;0.004570747;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
963;ProLFaltg3;14;N19628_4847;0.002723516;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
964;ProLFaltk2;20;N19628_4847;0.011873014;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
965;ProLFaltk3;11;N19628_4847;0.014672543;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
966;ProLFneug3;16;N19628_4847;0.00176477;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
967;ProLFneuk3;19;N19628_4847;0.008551351;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
968;ProPSneug1;17;N19628_4847;0.014252258;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
969;ProPSneug2;11;N19628_4847;0.013563169;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
970;ProPSneug3;8;N19628_4847;0.02153331;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holosporaceae Family;NA
971;ProLAaltg1;9;N19056_3214;0.009262118;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
972;ProLAaltg2;11;N19056_3214;0.008147854;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
973;ProLFaltg3;19;N19056_3214;0.001878287;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
974;ProPAaltg3;13;N19056_3214;0.011558219;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
975;ProPAneug1;5;N19056_3214;0.045581395;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
976;ProPAneug2;10;N19056_3214;0.011972579;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
977;ProPSaltg1;11;N19056_3214;0.014833023;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
978;ProPSaltg3;9;N19056_3214;0.006874427;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
979;ProPSneug2;12;N19056_3214;0.012806657;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045;NA
980;ProPAneug1;16;N29530_3473;0.008930233;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylophilus;NA
981;ProCk1;5;N25830_1230;0.032207719;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellulaceae Family;NA
982;ProLFneuk2;14;N49796_1253;0.011867899;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;NA
983;ProPAneuk1;16;N49796_1253;0.013131313;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;NA
984;ProPAneuk3;20;N49796_1253;0.010601292;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;NA
985;ProLAaltk2;14;N42382_1882;0.01656051;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;NA
986;ProLFaltk3;16;N42382_1882;0.011082246;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;NA
987;ProPSaltk2;11;N42382_1882;0.02169501;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;NA
988;ProCg1;5;N7731_3937;0.023183616;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaeraceae Family;NA
989;ProCg2;7;N7731_3937;0.022898154;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaeraceae Family;NA
990;ProCg3;9;N7731_3937;0.017403767;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaeraceae Family;NA
991;ProCk2;20;N7731_3937;0.010279874;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaeraceae Family;NA
992;ProLAaltg3;15;N59133_519;0.012461059;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonadaceae Family;NA
993;ProLFaltg3;10;N59133_519;0.003850488;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonadaceae Family;NA
994;ProPSaltg1;4;N59133_519;0.033819291;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonadaceae Family;NA
995;ProLFneug1;16;N8203_582;0.003062515;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;P13-46;P13-46_unclassified;NA
996;ProPSaltg3;8;N8203_582;0.007470211;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;P13-46;P13-46_unclassified;NA
997;ProLFneug2;16;N45578_1542;0.003559089;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;NA
998;ProPSneuk2;10;N45578_1542;0.026957811;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;NA
999;ProPSaltk2;13;N71167_706;0.014486668;Bacteria;Myxococcota;Polyangia;Blfdi19;Blfdi19_unclassified;Blfdi19_unclassified;NA
1000;ProLAaltg1;21;N36312_11450;0.003499022;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1001;ProLFneuk3;4;N36312_11450;0.072237838;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1002;ProPAaltk2;8;N36312_11450;0.039660057;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1003;ProPAneuk2;9;N36312_11450;0.028314549;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1004;ProPSaltg3;12;N36312_11450;0.005453712;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1005;ProPSneuk2;7;N36312_11450;0.037336568;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1006;ProPSneuk3;18;N36312_11450;0.011353426;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;NA
1007;ProPSaltk1;12;N6719_1621;0.011965169;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;NA
1008;ProPAneuk3;17;N68960_156;0.011595163;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;SP3-e08;NA
1009;ProCg2;17;N9216_1988;0.011278195;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;NA
1010;ProCk1;16;N9216_1988;0.011208854;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;NA
1011;ProLFaltk1;9;N24739_2064;0.021411822;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Extensimonas;NA
1012;ProPAaltg1;6;N19485_1064;0.016486382;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;Porticoccus;NA
1013;ProPAneug3;14;N19485_1064;0.01300769;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;Porticoccus;NA
1014;ProCk1;11;N24011_1136;0.018232123;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;NA
1015;ProCk3;13;N24011_1136;0.017154843;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;NA
1016;ProCg3;14;N53473_399;0.014127764;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Mobilisporobacter;NA
1017;ProLAaltg2;9;N40784_685;0.009141494;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter;NA
1018;ProLFaltg2;10;N40784_685;0.018447837;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter;NA
1019;ProLFneug2;7;N40784_685;0.008832775;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter;NA
1020;ProPSaltg2;16;N40784_685;0.005806584;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Candidatus Symbiobacter;NA
1021;ProCk1;18;N19944_564;0.010854143;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonadaceae Family;NA
1022;ProCk3;6;N19944_564;0.026818488;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonadaceae Family;NA
1023;ProCg3;12;N34648_3311;0.014332514;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1024;ProCk2;8;N34648_3311;0.018687979;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1025;ProCk3;7;N34648_3311;0.025320249;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1026;ProLAaltg1;13;N34648_3311;0.005866008;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1027;ProLAaltg3;10;N34648_3311;0.016199377;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1028;ProLAaltk2;15;N34648_3311;0.013673036;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1029;ProLAneug2;17;N34648_3311;0.00809307;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1030;ProLAneuk1;18;N34648_3311;0.013645224;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1031;ProLAneuk2;17;N34648_3311;0.007140307;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1032;ProLAneuk3;13;N34648_3311;0.014014566;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1033;ProLFaltg1;16;N34648_3311;0.011547344;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1034;ProLFaltk1;17;N34648_3311;0.013570724;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1035;ProPAaltg1;9;N34648_3311;0.014604168;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1036;ProPAaltg2;10;N34648_3311;0.013565028;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1037;ProPAaltg3;5;N34648_3311;0.020226884;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1038;ProPAaltk2;18;N34648_3311;0.011331445;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1039;ProPSaltg1;7;N34648_3311;0.023817596;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1040;ProPSaltg2;8;N34648_3311;0.010100184;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1041;ProPSaltg3;11;N34648_3311;0.005499542;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
